Time,Drone ID,Px,Py,Pz,Vx,Vy,Vz,Tz
6.589999999999904,1,11.063466465609938,73.01805751881037,11.598677288192583,-0.892892869354808,3.011647519994173,-0.832751000438833,25.58002387504168
6.589999999999904,2,9.62253746564327,71.21901857092998,9.751219271186224,-0.18182645836535644,5.936966702650436,-2.94811899201879,20.058980203700234
6.589999999999904,3,12.874858791412244,68.45521760465681,13.576490860086686,-0.24140369776843723,-0.8393022938005591,-1.7685898060352117,4.125913132549632
6.599999999999904,0,13.285761823777237,71.21274245388665,12.516923632733983,0.917527273523277,-7.733698323270505E-4,0.5985372866500971,33.80659876502634
6.599999999999904,1,11.056004305093511,73.0483576671556,11.589936147338655,-0.7462160516427924,3.03001483452308,-0.8741140853927469,8.643987056825145
6.599999999999904,2,9.622918815695273,71.27760946857792,9.723802203241034,0.03813500520037111,5.859089764794145,-2.7417067945190063,45.387205826563736
6.599999999999904,3,12.872751926487064,68.44865056108922,13.55993241439668,-0.210686492517941,-0.6567043567582993,-1.6558445690006303,31.573067593980177
6.6099999999999035,0,13.29518271922246,71.21257082760125,12.521981362917565,0.9420895445222088,-0.017162628539399146,0.5057730183582656,1.220067213555303
6.6099999999999035,1,11.049358130990724,73.0801106979968,11.58176316577204,-0.6646174102787074,3.175303084119773,-0.8172981566615304,23.36256649260394
6.6099999999999035,2,9.624001762594435,71.33593808633782,9.695503121781138,0.10829468991617913,5.832861775990062,-2.829908145989462,1.2364559205278831
6.6099999999999035,3,12.870598356126916,68.44408837860577,13.543999698200787,-0.21535703601476977,-0.45621824834514546,-1.5932716195893155,24.069773497897096
6.619999999999903,0,13.303773078591,71.21382166127786,12.527345091452322,0.8590359368540083,0.12508336766139733,0.5363728534757095,19.706129871288244
6.619999999999903,1,11.04419064191419,73.1118462585038,11.573192113912278,-0.51674890765333,3.173556050699869,-0.8571051859762142,8.880485971465129
6.619999999999903,2,9.625481073597122,71.39409259563745,9.666260408662987,0.1479311002686459,5.815450929963159,-2.9242713118151484,0.29454349694914844
6.619999999999903,3,12.869423772386202,68.43954513092466,13.527664700500043,-0.11745837407130422,-0.4543247681119978,-1.6334997700744327,8.66212310331455
6.629999999999903,0,13.312958169951907,71.21595370792316,12.534066334867589,0.9185091360907464,0.2132046645296457,0.6721243415267578,35.484997778352394
6.629999999999903,1,11.038283211086787,73.14449134245388,11.564356291244227,-0.5907430827403107,3.264508395007849,-0.8835822668050897,10.872016838473435
6.629999999999903,2,9.629243636363203,71.45136497265794,9.638217548542013,0.37625627660810235,5.7272377020489715,-2.8042860120974,32.42794069529928
6.629999999999903,3,12.869319506095776,68.4358871843802,13.51106757431649,-0.010426629042722957,-0.3657946544456222,-1.659712618355328,10.75637280385083
6.639999999999903,0,13.323374543638186,71.21807083481886,12.541330146875682,1.0416373686279317,0.21171268957046702,0.7263812008093309,23.287953760691313
6.639999999999903,1,11.032756254943497,73.17861468133648,11.556598160140291,-0.5526956143291327,3.4123338882610756,-0.7758131103935453,31.00365700837065
6.639999999999903,2,9.631535656450655,71.50966233199871,9.61240802168779,0.22920200874518923,5.829735934076774,-2.580952685422371,47.95414179883484
6.639999999999903,3,12.869367887872933,68.4326228239375,13.493455470178253,0.004838177715688223,-0.3264360442692514,-1.7612104138237543,-0.5416118439350133
6.649999999999903,0,13.334791490793846,71.21980992084356,12.548426560137987,1.1416947155658894,0.1739086024698412,0.7096413262304226,12.649295053325634
6.649999999999903,1,11.028548814996846,73.21263167451524,11.548281613721498,-0.42074399466502777,3.401699317875436,-0.8316546418793977,6.483607655043423
6.649999999999903,2,9.635983398786221,71.56807463010381,9.587886426492473,0.44477423355669554,5.841229810508975,-2.4521595195317905,33.81778434650265
6.649999999999903,3,12.869465038858781,68.42928623077151,13.474899659951067,0.009715098584746411,-0.33365931660027803,-1.8555810227186447,0.5071665830017037
6.659999999999902,0,13.347094495165827,71.22123715863422,12.555117643157443,1.2303004371981652,0.14272377906708303,0.6691083019456782,9.076974622534415
6.659999999999902,1,11.025973952772869,73.24675136274107,11.539869592901134,-0.2574862223976495,3.4119688225831206,-0.8412020820364713,13.416553048063097
6.659999999999902,2,9.641346107196801,71.62644195877081,9.56263241757102,0.5362708410579415,5.836732866700424,-2.525400892145225,3.53836220407846
6.659999999999902,3,12.870609014718845,68.42721364822722,13.456450262258961,0.11439758600643976,-0.2072582544282578,-1.8449397692105676,16.240071821667836
6.669999999999902,0,13.360413135777353,71.22229955013944,12.561732681282344,1.3318640611525758,0.10623915052155626,0.6615038124901169,14.008148242054942
6.669999999999902,1,11.024983084416826,73.2815560427048,11.53210157531844,-0.09908683560421497,3.480467996374589,-0.7768017582693908,24.50680814865478
6.669999999999902,2,9.647890543004657,71.68475751538637,9.536805999063205,0.6544435807856062,5.83155566155486,-2.582641850781516,5.923776026127323
6.669999999999902,3,12.871902425093284,68.42562739752347,13.436995478511353,0.12934103744381675,-0.1586250703745819,-1.9454783747609445,-0.4347787863986699
6.679999999999902,0,13.374909690402227,71.22348452193721,12.568933190220667,1.4496554624874214,0.11849717977649371,0.7200508938323664,23.929362963835455
6.679999999999902,1,11.025645938562075,73.3165030187869,11.524414514052316,0.06628541452496028,3.49469760820937,-0.7687061266125009,16.073984396879602
6.679999999999902,2,9.656549987513001,71.74208254873561,9.51288432427558,0.8659444508344145,5.732503334924075,-2.392167478762505,43.06962743269537
6.679999999999902,3,12.874166072641865,68.42438380622634,13.41706056875044,0.2263647548581068,-0.1243591297118998,-1.993490976091308,7.42401412549331
6.689999999999902,0,13.3897956382694,71.22559090895405,12.577467051129394,1.488594786717327,0.21063870168335047,0.8533860908727622,35.15928973482584
6.689999999999902,1,11.025554887205432,73.35198295100065,11.516165340720146,-0.009105135664221345,3.54799322137482,-0.8249173332169406,6.42957778401154
6.689999999999902,2,9.663427685242777,71.79717552489464,9.490233846334556,0.6877697729776017,5.509297615903555,-2.2650477941023297,33.60451920327376
6.689999999999902,3,12.876054736067243,68.42221431130041,13.39683252848568,0.18886634253776974,-0.21694949259387666,-2.0228040264759524,10.21934424708509
6.699999999999902,0,13.403969909710314,71.229132084767,12.586119218114062,1.4174271440915358,0.35411758129564985,0.865216698466671,16.960268357260876
6.699999999999902,1,11.024904156829582,73.38775724143105,11.507141087015265,-0.0650730375850555,3.577429043039505,-0.9024253704881265,3.2238109426787163
6.699999999999902,2,9.672360931397435,71.85240627697985,9.469019759251607,0.8933246154658235,5.523075208520382,-2.121408708294848,36.10785331230182
6.699999999999902,3,12.8776805785243,68.41949140748837,13.375893814899033,0.16258424570571428,-0.2722903812041376,-2.0938713586645945,3.950339366408513
6.709999999999901,0,13.41809187450167,71.2326894416532,12.593752243289469,1.4121964791356083,0.3557356886209095,0.763302517540732,-0.099083799197525
6.709999999999901,1,11.023659128605225,73.42470304240679,11.498185310711355,-0.12450282243578858,3.694580097575026,-0.8955776303909933,15.861675940472376
6.709999999999901,2,9.680184816219324,71.90705096604401,9.446983353202661,0.7823884821889245,5.4644689064157665,-2.2036406048945083,2.2559337683919303
6.709999999999901,3,12.879479357503449,68.41872979975332,13.355822870037512,0.1798778979148824,-0.07616077350447309,-2.0070944861520217,27.61275660515302
6.719999999999901,0,13.43320110454734,71.23644117902022,12.602350896448295,1.5109230045670683,0.37517373670145343,0.8598653158825045,29.652080254774027
6.719999999999901,1,11.02274925855057,73.4615870916879,11.488248744369557,-0.0909870054654466,3.6884049281109967,-0.9936566341797344,0.12403390561062308
6.719999999999901,2,9.685947882483163,71.9598664806279,9.426035947267586,0.5763066263838568,5.281551458388879,-2.0947405935076118,30.909273587055573
6.719999999999901,3,12.879866879999955,68.41742545282575,13.335774828915726,0.03875224965056992,-0.13043469275746578,-2.0048041121786424,14.957137198776486
6.729999999999901,0,13.447563751960233,71.24151973769364,12.610812845498556,1.4362647412893588,0.5078558673419824,0.846194905026045,13.136411434707577
6.729999999999901,1,11.022110712974452,73.49840418524737,11.477325665260556,-0.06385455761186626,3.6817093559466856,-1.0923079109001101,0.018577165107680094
6.729999999999901,2,9.69012203685621,72.0105642304545,9.407142726812111,0.4174154373046356,5.0697749826617775,-1.8893220455473767,45.40883407533373
6.729999999999901,3,12.879965639208944,68.41772760727757,13.315205734821653,0.009875920898857672,0.030215445182112943,-2.056909409407253,6.798244593272685
6.739999999999901,0,13.462891482530468,71.24635789145286,12.619050679750003,1.5327730570235016,0.48381537592262325,0.823783425144747,11.822516998810515
6.739999999999901,1,11.022001503844814,73.53624303296145,11.466067800235152,-0.010920912963866054,3.7838847714082697,-1.1257865025404807,9.774749671764381
6.739999999999901,2,9.692491697471581,72.05943208273969,9.390186232317207,0.23696606153720082,4.886785228518124,-1.6956494494903598,43.68802499944306
6.739999999999901,3,12.88003894050562,68.418743916286,13.2936393562768,0.007330129667612076,0.10163090084336619,-2.156637854485263,-0.35564864358295256
6.7499999999999005,0,13.477482515422972,71.25257976814709,12.627727175305813,1.4591032892503322,0.6221876694229422,0.8676495555808713,21.759676250447594
6.7499999999999005,1,11.021833786253536,73.5752043883785,11.454555555146236,-0.01677175912774593,3.8961355417040706,-1.1512245088915234,10.974141746835498
6.7499999999999005,2,9.693028001352598,72.10656337316611,9.37379097467596,0.053630388101659876,4.7131290426421275,-1.6395257641248506,23.094422914928302
6.7499999999999005,3,12.879096589040516,68.42123861206204,13.27175779088889,-0.09423514651035567,0.2494695776039269,-2.188156538791112,9.855869783225591
6.7599999999999,0,13.49303702924389,71.25843452711189,12.636338651584358,1.5554513820918956,0.5854758964807723,0.8611476278545376,14.213240752166113
6.7599999999999,1,11.022419411046693,73.61442059313944,11.442265136846416,0.058562479315594614,3.9216204760947164,-1.2290418299820065,3.1121569346492275
6.7599999999999,2,9.692436148200791,72.15317419340369,9.356657757783381,-0.05918531518067649,4.661082023757785,-1.713321689257817,3.6177060772300833
6.7599999999999,3,12.877061691142838,68.42295741966936,13.251180959717463,-0.2034897897678069,0.17188076073174202,-2.0576831171426333,34.14838193951356
6.7699999999999,0,13.507876043024185,71.26552793277098,12.6446554099476,1.4839013780293875,0.7093405659091473,0.8316758363240427,10.766460795996688
6.7699999999999,1,11.023192616007696,73.65473765147337,11.429709397761204,0.07732049610042,4.031705833392238,-1.2555739085211113,10.78937985313788
6.7699999999999,2,9.693036591698833,72.20016982810517,9.33908831060382,0.06004434980423301,4.699563470149181,-1.7569447179561597,8.128881357397026
6.7699999999999,3,12.874777685923954,68.42349555055334,13.231535753403044,-0.2284005218883594,0.053813088398354594,-1.9645206314418728,28.577836231685538
6.7799999999999,0,13.523716949482461,71.27307543815664,12.653708588500324,1.5840906458276947,0.7547505385653005,0.9053178552724911,26.227638009532065
6.7799999999999,1,11.024785037274647,73.69543077312368,11.416473618995127,0.15924212669509052,4.069312165030524,-1.3235778766078146,4.563290005290276
6.7799999999999,2,9.695824189446265,72.2465052862508,9.323108426770702,0.27875977474308067,4.633545814561928,-1.597988383311875,38.50706125305147
6.7799999999999,3,12.870999960615963,68.42497656418224,13.213200082544816,-0.37777253079902107,0.14810136288991782,-1.833567085822761,34.265127716578384
6.7899999999999,0,13.539511485104697,71.28062989923973,12.661743274974452,1.5794535622236823,0.7554461083084537,0.8034686474127525,-0.08131760790628913
6.7899999999999,1,11.026067427630352,73.73626792929585,11.402345212080212,0.12823903557053,4.083715617217558,-1.4128406914916218,1.360862192107343
6.7899999999999,2,9.698780339308904,72.29160409883704,9.310434536543907,0.2956149862638896,4.509881258624948,-1.2673890226795281,64.28530641818969
6.7899999999999,3,12.867576480813778,68.42558162344181,13.196208456890504,-0.3423479802184776,0.060505925957229756,-1.6991625654311369,34.80896464157908
6.7999999999998995,0,13.554731538603617,71.28958929095947,12.670166193766734,1.522005349891955,0.895939171974495,0.8422918792283286,20.999178501818964
6.7999999999998995,1,11.028268510350092,73.77733376166128,11.387528260435992,0.22010827197391103,4.106583236543556,-1.4816951644219383,4.40426092215422
6.7999999999998995,2,9.700259514752105,72.33452739662229,9.299276581313762,0.1479175443200388,4.292329778525496,-1.115795523014374,37.50054714523723
6.7999999999998995,3,12.862543449813007,68.42626612996708,13.180301400863415,-0.5033031000771658,0.06845065252674994,-1.5907056027089452,30.943711895242508
6.809999999999899,0,13.570958271628307,71.29878165221017,12.679334487014643,1.6226733024690159,0.9192361250704245,0.9168293247907944,26.364075210215525
6.809999999999899,1,11.0302307769394,73.81913607767328,11.372124930671625,0.19622665893084765,4.180231601199874,-1.5403329764368037,5.922989164885811
6.809999999999899,2,9.699991919688987,72.3765518041068,9.287967409864013,-0.026759506311734182,4.202440748450869,-1.130917144974918,12.523597601315524
6.809999999999899,3,12.85747569307799,68.42699745651498,13.163399009709597,-0.5067756735015886,0.07313265479026476,-1.6902391153817933,-0.23316802146900525
6.819999999999899,0,13.587453621253736,71.30775746603412,12.687611941831692,1.6495349625430231,0.8975813823949985,0.8277454817048642,1.8357894020686203
6.819999999999899,1,11.03192340875815,73.86162068145705,11.356107901777769,0.16926318187499315,4.248460378377853,-1.6017028893856688,5.501446462382872
6.819999999999899,2,9.69951079486076,72.41841251817439,9.275660885787065,-0.04811248282267354,4.18607140675983,-1.230652407694856,-0.17147283698568175
6.819999999999899,3,12.853062914325108,68.42678844475572,13.146822172759764,-0.44127787528836204,-0.020901175926745993,-1.6576836949832807,19.56026523670051
6.829999999999899,0,13.6032980580633,71.31779726781109,12.695358348456436,1.5844436809563465,1.0039801776974953,0.7746406624744516,7.214826211779093
6.829999999999899,1,11.033730698481707,73.90398785408203,11.339098373201685,0.1807289723555938,4.2367172624972165,-1.7009528576084807,-0.19283581129892227
6.829999999999899,2,9.700105154468302,72.46041029967763,9.262726968411785,0.05943596075415897,4.199778150324786,-1.293391737528014,5.35797004348734
6.829999999999899,3,12.84873696595451,68.42643833483166,13.129323014013044,-0.43259483705985685,-0.0350109924057674,-1.7499158746719305,0.8486363077058553
6.839999999999899,0,13.61925187232767,71.32915893108306,12.7037411933932,1.595381426436965,1.1361663271967115,0.8382844936763351,24.7165028127774
6.839999999999899,1,11.036180750830946,73.94661207855401,11.321299575799133,0.24500523492383586,4.262422447197257,-1.7798797402552828,2.835777031457997
6.839999999999899,2,9.702506271657425,72.50273673897448,9.250099668631616,0.2401117189123142,4.232643929684122,-1.262729978016849,19.35558557916914
6.839999999999899,3,12.84464916156921,68.42565060020385,13.111087900305623,-0.40878043852997203,-0.07877346278062826,-1.8235113707421773,3.6256924145286167
6.849999999999898,0,13.636193746754167,71.34090892613358,12.712742112334725,1.694187442649694,1.174999505051763,0.9000918941526068,24.453766970176034
6.849999999999898,1,11.039126198673612,73.98881998606069,11.30253055322924,0.2945447842667114,4.220790750667755,-1.8769022569892806,0.10564654184927309
6.849999999999898,2,9.70701854657242,72.54486528657107,9.238424338240566,0.4512274914996255,4.212854759659664,-1.1675330391050678,29.04199484116381
6.849999999999898,3,12.840207227747817,68.42561200043835,13.091860113280973,-0.4441933821393033,-0.0038599765496512145,-1.9227787024650878,-0.23980203258499352
6.859999999999898,0,13.653985447405802,71.35232556211103,12.721446654176845,1.7791700651634608,1.141663597746118,0.8704541842118739,10.749361887720587
6.859999999999898,1,11.04311868367276,74.03158779469004,11.28337429202498,0.3992484999147829,4.276780862934685,-1.9156261204258451,8.83104003311747
6.859999999999898,2,9.713521902298037,72.58685087615883,9.228486741128185,0.6503355725616731,4.198558958776094,-0.9937597112381471,40.847492572217085
6.859999999999898,3,12.834823652048293,68.42572212034224,13.074599254535412,-0.5383575699524528,0.01101199038903553,-1.7260858745560204,44.13436844586711
6.869999999999898,0,13.671844551869805,71.36364216234237,12.729168262483432,1.7859104464002509,1.131660023134108,0.7721608306587527,0.44508780387419117
6.869999999999898,1,11.04735400188792,74.07543441345237,11.26400221071981,0.4235318215158413,4.384661876233079,-1.9372081305172064,11.394573262210638
6.869999999999898,2,9.72192394990621,72.62811576856753,9.220494812800585,0.8402047608172194,4.126489240869166,-0.7991928327600869,44.00127982946141
6.869999999999898,3,12.829854038376517,68.42534718257552,13.056694023117235,-0.4969613671775994,-0.037493776671775364,-1.790523141817698,5.004192735837183
6.879999999999898,0,13.68929213790319,71.37569041688273,12.736036039613161,1.7447586033383764,1.20482545403573,0.6867777129729189,2.3619645132566798
6.879999999999898,1,11.051196079583532,74.12027946734459,11.244389376512235,0.38420776956114855,4.484505389222266,-1.9612834207574716,11.016264837856786
6.879999999999898,2,9.7319403032843,72.6688105822986,9.214857418035479,1.0016353378090668,4.069481373108132,-0.5637394765106677,50.173164870860866
6.879999999999898,3,12.82560354034733,68.42418324581303,13.038730411817282,-0.4250498029186076,-0.11639367624918062,-1.7963611299952489,13.7811971450038
6.8899999999998975,0,13.706632062994325,71.38901799244964,12.742689475851586,1.7339925091136072,1.3327575566901577,0.66534362384244,11.937242173022748
6.8899999999998975,1,11.055326009070383,74.16563042225957,11.224055450409056,0.41299294868500414,4.535095491497451,-2.0333926103178706,3.8063648817886757
6.8899999999998975,2,9.743565903772057,72.70858853839597,9.211411597281138,1.1625600487755139,3.9777956097373472,-0.3445820754340452,47.77586226619124
6.8899999999998975,3,12.820249998377282,68.42349814913361,13.022641414623726,-0.5353541970047934,-0.06850966794123184,-1.6088997193555774,42.77493936995166
6.899999999999897,0,13.724564871564022,71.40339559508803,12.74954718296021,1.79328085696971,1.4377602638393798,0.6857707108623671,18.212131777757563
6.899999999999897,1,11.058234154464085,74.21185509078428,11.204131817437348,0.2908145393702602,4.622466852471723,-1.9923632971707277,20.76271845000785
6.899999999999897,2,9.756834253059894,72.74782816910239,9.21004315231112,1.3268349287837415,3.923963070641818,-0.13684449700184112,46.1067203497438
6.899999999999897,3,12.813525951202049,68.42408200879068,13.00762894828823,-0.6724047175232648,0.05838596570696336,-1.5012466335494357,30.841182927050156
6.909999999999897,0,13.743474527831147,71.41813892782487,12.756441181684242,1.8909656267124535,1.4743332736843646,0.689399872403058,15.69652837327611
6.909999999999897,1,11.06008066304889,74.25712287605651,11.183573395238831,0.18465085848056592,4.52677852722268,-2.0558422198517134,5.094688938418008
6.909999999999897,2,9.771941321372577,72.78675739456212,9.209945496712393,1.5107068312682463,3.8929225459729775,-0.009765559872780244,34.04947166995876
6.909999999999897,3,12.806226040242937,68.42504960166431,12.99465805196776,-0.7299910959113067,0.09675928736287646,-1.2970896320471255,45.33830089863663
6.919999999999897,0,13.763167028686677,71.4327451392016,12.762866387270728,1.969250085553044,1.4606211376724236,0.642520558648688,8.1209829113251
6.919999999999897,1,11.061477981232853,74.30373845381429,11.163789163709643,0.13973181839628168,4.661557775776982,-1.9784231529188017,26.21669159596643
6.919999999999897,2,9.788343541364585,72.8258146895538,9.209632704108145,1.6402219992008158,3.9057294991675953,-0.03127926042489876,11.785991805207667
6.919999999999897,3,12.799536112096202,68.42569370580041,12.983367946434058,-0.6689928146733595,0.06441041360988323,-1.1290105533701251,39.96744387514062
6.929999999999897,0,13.783140106151883,71.44717425647214,12.768404670162106,1.9973077465206173,1.4429117270532401,0.5538282891377534,1.8396636850895558
6.929999999999897,1,11.063147550264812,74.35058937893301,11.143145420735374,0.1669569031959661,4.685092511872482,-2.064374297426866,1.7266436932065794
6.929999999999897,2,9.803823576251299,72.86438394003153,9.208352447882541,1.5480034886713854,3.8569250477734163,-0.12802562256033018,0.4967898276003056
6.929999999999897,3,12.793293312849423,68.42620074746196,12.971245429430166,-0.6242799246778987,0.0507041661547944,-1.2122517003892104,2.303025836463179
6.9399999999998965,0,13.802935041912688,71.46171258173828,12.772912714423097,1.9794935760804717,1.453832526614717,0.4508044260991637,-0.32781379796089827
6.9399999999998965,1,11.06395154659918,74.39838142702902,11.124303278328442,0.0803996334367338,4.779204809601774,-1.884214240693159,41.62613365057071
6.9399999999998965,2,9.817720333819326,72.90134868119031,9.209297464844362,1.3896757568026303,3.6964741158785506,0.09450169618192958,48.3684926868269
6.9399999999998965,3,12.787948870383651,68.42633869548764,12.958754652035573,-0.5344442465771497,0.013794802568398233,-1.2490777394592243,9.24864379942008
6.949999999999896,0,13.822288139846814,71.47672879253886,12.776469876322887,1.9353097934125374,1.5016210800579972,0.35571618997900084,0.8419254671954003
6.949999999999896,1,11.065236760447258,74.44639807616018,11.10463537825634,0.12852138480781566,4.801664913116026,-1.9667900072102489,2.251792174297893
6.949999999999896,2,9.833291877631842,72.93799602977198,9.210490817533309,1.5571543812517123,3.664734858166957,0.119335268894779,18.7589362461638
6.949999999999896,3,12.781812954101209,68.42553469265206,12.947194340203149,-0.6135916282441974,-0.08040028355830584,-1.156031183242448,28.722167884624596
6.959999999999896,0,13.841111378979432,71.49252500238048,12.77925272590255,1.8823239132619705,1.5796209841610802,0.27828495796641906,3.471458436108534
6.959999999999896,1,11.066098848352901,74.49423978879925,11.08402782533647,0.0862087905643747,4.78417126390752,-2.060755291987019,0.5268492820424225
6.959999999999896,2,9.847701730137258,72.97225921941072,9.212749898482693,1.440985250541655,3.426318963873948,0.22590809493842295,31.024790960325554
6.959999999999896,3,12.775363486497321,68.4237671186394,12.936807964624984,-0.6449467603887712,-0.17675740126631712,-1.03863755781643,32.392837577254205
6.969999999999896,0,13.859419024406138,71.50929581424342,12.78143811118974,1.8307645426705053,1.6770811862936192,0.2185385287189404,6.108692604471481
6.969999999999896,1,11.066494813147989,74.5430387631048,11.063262126764792,0.03959647950881187,4.879897430555956,-2.076569857167855,12.230664164477165
6.969999999999896,2,9.862047198652665,73.00643823873372,9.213991548651505,1.4345468515406075,3.4179019323005164,0.12416501688117754,-0.201280089599128
6.969999999999896,3,12.76886077283803,68.42197512356097,12.925438462949622,-0.6502713659291418,-0.17919950784337235,-1.1369501675362397,0.0603810304652697
6.979999999999896,0,13.877267929944388,71.52714129539272,12.783151673696326,1.7848905538250184,1.7845481149314255,0.17135625065860943,7.981365996694147
6.979999999999896,1,11.065438994387668,74.59146820386374,11.042179990487963,-0.10558187603208272,4.842944075893057,-2.1082136276829493,9.853120451302312
6.979999999999896,2,9.877488463253743,73.04158691521299,9.215796949271496,1.5441264601077787,3.5148676479261405,0.1805400619992264,23.496089771083565
6.979999999999896,3,12.763372693738239,68.42054803048143,12.913508406753953,-0.548807909979178,-0.142709307953842,-1.1930056195667524,6.379292161915826
6.989999999999895,0,13.894727333199663,71.54609060317317,12.784447230632566,1.7459403255275443,1.8949307780444191,0.12955569362399355,8.779187694939338
6.989999999999895,1,11.062822291740762,74.64032497900851,11.021656174649289,-0.26167026469062793,4.88567751447727,-2.052381583867366,22.96816384680092
6.989999999999895,2,9.893812827738612,73.07787076745144,9.21882182540314,1.632436448486987,3.6283852238460415,0.3024876131643016,33.34324068716113
6.989999999999895,3,12.75702163626184,68.41821917437031,12.901722794421566,-0.6351057476399864,-0.23288561111204842,-1.17856123323865,16.94305682530204
6.999999999999895,0,13.911871397306355,71.56611636747168,12.78530358400568,1.7144064106691093,2.00257642985109,0.0856353373115361,8.452857691856181
6.999999999999895,1,11.058666972027916,74.68958930196685,11.001662605993504,-0.4155319712845088,4.926432295833135,-1.999356865578428,22.55823142656725
6.999999999999895,2,9.911278851610179,73.1150496480999,9.222691046609837,1.7466023871566154,3.7178880648455648,0.3869221206697667,27.740673648452628
6.999999999999895,3,12.749992109231565,68.41487138673662,12.890401438849153,-0.702952703027477,-0.334778763369002,-1.1321355572412883,21.74313915295651
7.009999999999895,0,13.92878215152925,71.58713513556107,12.785633717063622,1.6910754222894269,2.1018768089397017,0.033013305794217136,7.138822339864464
7.009999999999895,1,11.053203054092686,74.73846372725075,10.981245112401997,-0.5463917935231297,4.887442528390069,-2.0417493591507228,8.256254591040097
7.009999999999895,2,9.930236151088742,73.15214459707094,9.226666420359608,1.8957299478562304,3.7094948971040114,0.3975373749771769,16.684672570245482
7.009999999999895,3,12.742596109256546,68.41125337104137,12.878226381537612,-0.7395999975019818,-0.36180156952576764,-1.2175057311541408,1.983046801623858
7.019999999999895,0,13.945550079276568,71.60899821177335,12.785306299372191,1.676792774731836,2.186307621227905,-0.032741769142945264,5.1583414205844855
7.019999999999895,1,11.046164904719308,74.78702729536872,10.960801980965316,-0.7038149373377764,4.856356811796895,-2.04431314366805,14.222082450570754
7.019999999999895,2,9.949874215444371,73.18812388716962,9.229884838380146,1.9638064355628455,3.5979290098687136,0.32184180205381707,3.7401715364914607
7.019999999999895,3,12.734606288734073,68.40677426361316,12.865865556542328,-0.7989820522472978,-0.44791074282088855,-1.2360824995283313,11.984983597640607
7.0299999999998946,0,13.962261905652431,71.63148441400037,12.784178264261493,1.671182637586254,2.2486202227016965,-0.1128035110697111,2.9991903571565377
7.0299999999998946,1,11.03763752979863,74.83603142847245,10.941015480983152,-0.8527374920679195,4.9004133103730805,-1.9786499982163313,24.455609189024212
7.0299999999998946,2,9.968935813978113,73.22346735478587,9.232019438090049,1.9061598533741568,3.5343467616243496,0.21345997099031627,-1.1779062991143565
7.0299999999998946,3,12.728079961902896,68.40250467713368,12.854185176895886,-0.6526326831175959,-0.42695864794842525,-1.1680379646442927,24.97446373270014
7.039999999999894,0,13.97897284598666,71.65431095244865,12.782130798096228,1.671094033422826,2.282653844828369,-0.20474661652650494,1.2009734792669808
7.039999999999894,1,11.030187606879682,74.88606996733814,10.921514745569905,-0.7449922918947715,5.003853886568525,-1.9500735413247277,18.90573853409729
7.039999999999894,2,9.987545948753672,73.25935290521952,9.233392443751224,1.8610134775559366,3.5885550433648326,0.1373005661175893,3.6337812632890194
7.039999999999894,3,12.722980635161777,68.39839078504049,12.843198102278578,-0.5099326741118446,-0.4113892093193284,-1.0987074617308028,25.180967844094635
7.049999999999894,0,13.995674783606606,71.67717488899956,12.779094146499926,1.6701937619946792,2.28639365509005,-0.30366515963014773,0.13626921114828175
7.049999999999894,1,11.023485105703967,74.937306204993,10.902479956278686,-0.6702501175714377,5.1236237654866255,-1.9034789291218663,21.61417712216424
7.049999999999894,2,10.006561837080138,73.29505655639716,9.233844758780396,1.9015888326465558,3.570365117763577,0.045231502917118235,1.2321006331528572
7.049999999999894,3,12.718662517578426,68.39346268356863,12.832648333376786,-0.43181175833504576,-0.49281014718644794,-1.0549768901791396,21.354844240403317
7.059999999999894,0,14.012285176350954,71.69982043920247,12.775047604128625,1.661039274434653,2.264555020290437,-0.4046542371301091,-0.19409465692023498
7.059999999999894,1,11.016637891529612,74.98841667940366,10.88247104695454,-0.6847214174354458,5.11104744106419,-2.0008909324145536,0.02250372027250528
7.059999999999894,2,10.025538322807265,73.33071277072048,9.23329337843331,1.8976485727126253,3.5656214323320485,-0.055138034708702904,-0.031384343289745514
7.059999999999894,3,12.71569435178958,68.38858720522694,12.822324576508345,-0.29681657888472,-0.48754783416895,-1.0323756868440856,18.194185122222276
7.069999999999894,0,14.028678622129734,71.72210355764986,12.769995272402493,1.6393445778779516,2.2283118447388373,-0.5052331726131671,-0.15277116988472067
7.069999999999894,1,11.007996260457851,75.03928179525336,10.86373973960162,-0.8641631071760504,5.086511584970679,-1.873130735292061,33.77885138189098
7.069999999999894,2,10.044302467864702,73.36638826604597,9.231740813049665,1.876414505743702,3.5675495325492412,-0.1552565383643273,-0.013803155285397111
7.069999999999894,3,12.713628966194431,68.38407671679762,12.811347355602468,-0.20653855951494335,-0.45104884293245256,-1.0977220905877922,5.006564301075183
7.0799999999998935,0,14.0447561828497,71.7440162060427,12.76393762944499,1.6077560719965565,2.191264839284757,-0.6057642957501878,-0.16571510507572584
7.0799999999998935,1,10.997839960804258,75.09031464773496,10.846606539872843,-1.0156299653592982,5.10328524816014,-1.713319972877761,38.61198821508657
7.0799999999998935,2,10.063140926563626,73.40168529904925,9.22914324850787,1.8838458698924248,3.529703300327871,-0.25975645417942433,-0.6910386799374209
7.0799999999998935,3,12.711582790705389,68.37876780947882,12.80180574415492,-0.2046175489041436,-0.5308907318812711,-0.9541611447547147,36.329597456844084
